format=1 tracks=8 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 112.5
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Bubble Ghost"
BA   27   CR     3+1/2   TR  6   CH  6   NT  A--         17/96
BA   27   CR     3+1/2   TR  7   CH 10   NT  G#--         5/32
BA   27   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   27   CR     3+3/4   TR  5   CH  5   NT  D--         17/96
BA   27   CR     3+3/4   TR  6   CH  6   NT  D--         17/96
BA   27   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32

BA   28   CR         0   TR  1   CH  1   NT  G         3+49/96
BA   28   CR         0   TR  2   CH  2   NT  C         1+73/96
BA   28   CR         0   TR  5   CH  5   NT  F--         17/96
BA   28   CR         0   TR  6   CH  6   NT  F--         17/96
BA   28   CR         0   TR  7   CH 10   NT  G#--         5/32
BA   28   CR         0   TR  7   CH 10   NT  C--          5/32
BA   28   CR       1/4   TR  5   CH  5   NT  F--         17/96
BA   28   CR       1/4   TR  6   CH  6   NT  F--         17/96
BA   28   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA   28   CR       1/2   TR  5   CH  5   NT  C-          17/96
BA   28   CR       1/2   TR  6   CH  6   NT  C-          17/96
BA   28   CR       1/2   TR  7   CH 10   NT  G#--         5/32
BA   28   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA   28   CR       3/4   TR  5   CH  5   NT  F--         17/96
BA   28   CR       3/4   TR  6   CH  6   NT  F--         17/96
BA   28   CR       3/4   TR  7   CH 10   NT  Bb--         5/32
BA   28   CR         1   TR  5   CH  5   NT  B--         17/96
BA   28   CR         1   TR  6   CH  6   NT  B--         17/96
BA   28   CR         1   TR  7   CH 10   NT  G#--         5/32
BA   28   CR         1   TR  7   CH 10   NT  C--          5/32
BA   28   CR     1+1/4   TR  5   CH  5   NT  F--         17/96
BA   28   CR     1+1/4   TR  6   CH  6   NT  F--         17/96
BA   28   CR     1+1/4   TR  7   CH 10   NT  G#--         5/32
BA   28   CR     1+1/2   TR  5   CH  5   NT  C-          17/96
BA   28   CR     1+1/2   TR  6   CH  6   NT  C-          17/96
BA   28   CR     1+1/2   TR  7   CH 10   NT  G#--         5/32
BA   28   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA   28   CR     1+3/4   TR  5   CH  5   NT  F--         17/96
BA   28   CR     1+3/4   TR  6   CH  6   NT  F--         17/96
BA   28   CR     1+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   28   CR     1+3/4   TR  7   CH 10   NT  C--          5/32
BA   28   CR         2   TR  2   CH  2   NT  B-        1+73/96
BA   28   CR         2   TR  5   CH  5   NT  G--         17/96
BA   28   CR         2   TR  6   CH  6   NT  G--         17/96
BA   28   CR         2   TR  7   CH 10   NT  G#--         5/32
BA   28   CR         2   TR  7   CH 10   NT  C--          5/32
BA   28   CR     2+1/4   TR  5   CH  5   NT  G--         17/96
BA   28   CR     2+1/4   TR  6   CH  6   NT  G--         17/96
BA   28   CR     2+1/4   TR  7   CH 10   NT  G#--         5/32
BA   28   CR     2+1/4   TR  7   CH 10   NT  C--          5/32
BA   28   CR     2+1/2   TR  5   CH  5   NT  G-          17/96
BA   28   CR     2+1/2   TR  6   CH  6   NT  G-          17/96
BA   28   CR     2+1/2   TR  7   CH 10   NT  G#--         5/32
BA   28   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA   28   CR     2+3/4   TR  5   CH  5   NT  G--         17/96
BA   28   CR     2+3/4   TR  6   CH  6   NT  G--         17/96
BA   28   CR     2+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   28   CR     2+3/4   TR  7   CH 10   NT  C--          5/32
BA   28   CR         3   TR  5   CH  5   NT  G-          17/96
BA   28   CR         3   TR  6   CH  6   NT  G-          17/96
BA   28   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   28   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   28   CR         3   TR  7   CH 10   NT  C--          5/32
BA   28   CR     3+1/4   TR  5   CH  5   NT  G--         17/96
BA   28   CR     3+1/4   TR  6   CH  6   NT  G--         17/96
BA   28   CR     3+1/4   TR  7   CH 10   NT  Bb--         5/32
BA   28   CR     3+1/4   TR  7   CH 10   NT  D--          5/32
BA   28   CR     3+1/2   TR  5   CH  5   NT  A--         17/96
BA   28   CR     3+1/2   TR  6   CH  6   NT  A--         17/96
BA   28   CR     3+1/2   TR  7   CH 10   NT  Bb--         5/32
BA   28   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   28   CR     3+3/4   TR  5   CH  5   NT  B--         17/96
BA   28   CR     3+3/4   TR  6   CH  6   NT  B--         17/96
BA   28   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   28   CR     3+3/4   TR  7   CH 10   NT  D--          5/32

BA   29   CR         0   TR  1   CH  1   NT  Bb'       1+35/96
BA   29   CR         0   TR  2   CH  2   NT  F'        1+35/96
BA   29   CR         0   TR  5   CH  5   NT  C--         17/96
BA   29   CR         0   TR  6   CH  6   NT  C--         17/96
BA   29   CR         0   TR  7   CH 10   NT  G#--         5/32
BA   29   CR         0   TR  7   CH 10   NT  C--          5/32
BA   29   CR       1/4   TR  5   CH  5   NT  C--         17/96
BA   29   CR       1/4   TR  6   CH  6   NT  C--         17/96
BA   29   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA   29   CR       1/2   TR  5   CH  5   NT  C-          17/96
BA   29   CR       1/2   TR  6   CH  6   NT  C-          17/96
BA   29   CR       1/2   TR  7   CH 10   NT  G#--         5/32
BA   29   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA   29   CR       3/4   TR  5   CH  5   NT  C--         17/96
BA   29   CR       3/4   TR  6   CH  6   NT  C--         17/96
BA   29   CR       3/4   TR  7   CH 10   NT  Bb--         5/32
BA   29   CR         1   TR  5   CH  5   NT  G--         17/96
BA   29   CR         1   TR  6   CH  6   NT  G--         17/96
BA   29   CR         1   TR  7   CH 10   NT  G#--         5/32
BA   29   CR         1   TR  7   CH 10   NT  C--          5/32
BA   29   CR     1+1/4   TR  5   CH  5   NT  C--         17/96
BA   29   CR     1+1/4   TR  6   CH  6   NT  C--         17/96
BA   29   CR     1+1/4   TR  7   CH 10   NT  G#--         5/32
BA   29   CR     1+1/2   TR  1   CH  1   NT  A'           5/32
BA   29   CR     1+1/2   TR  2   CH  2   NT  F'           5/32
BA   29   CR     1+1/2   TR  5   CH  5   NT  C-          17/96
BA   29   CR     1+1/2   TR  6   CH  6   NT  C-          17/96
BA   29   CR     1+1/2   TR  7   CH 10   NT  G#--         5/32
BA   29   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA   29   CR     1+3/4   TR  1   CH  1   NT  G'           5/32
BA   29   CR     1+3/4   TR  2   CH  2   NT  F'           5/32
BA   29   CR     1+3/4   TR  5   CH  5   NT  F#--        17/96
BA   29   CR     1+3/4   TR  6   CH  6   NT  F#--        17/96
BA   29   CR     1+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   29   CR     1+3/4   TR  7   CH 10   NT  C--          5/32
BA   29   CR         2   TR  1   CH  1   NT  A'          65/96
BA   29   CR         2   TR  2   CH  2   NT  F'          65/96
BA   29   CR         2   TR  5   CH  5   NT  C-          17/96
BA   29   CR         2   TR  6   CH  6   NT  C-          17/96
BA   29   CR         2   TR  7   CH 10   NT  G#--         5/32
BA   29   CR     2+1/4   TR  5   CH  5   NT  C--         17/96
BA   29   CR     2+1/4   TR  6   CH  6   NT  C--         17/96
BA   29   CR     2+1/4   TR  7   CH 10   NT  G#--         5/32
BA   29   CR     2+1/4   TR  7   CH 10   NT  C--          5/32
BA   29   CR     2+1/2   TR  5   CH  5   NT  F#--        17/96
BA   29   CR     2+1/2   TR  6   CH  6   NT  F#--        17/96
BA   29   CR     2+1/2   TR  7   CH 10   NT  G#--         5/32
BA   29   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA   29   CR     2+3/4   TR  1   CH  1   NT  G'          65/96
BA   29   CR     2+3/4   TR  2   CH  2   NT  E'          65/96
BA   29   CR     2+3/4   TR  5   CH  5   NT  C-          17/96
BA   29   CR     2+3/4   TR  6   CH  6   NT  C-          17/96
BA   29   CR     2+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   29   CR     2+3/4   TR  7   CH 10   NT  C--          5/32
BA   29   CR         3   TR  5   CH  5   NT  G--         17/96
BA   29   CR         3   TR  6   CH  6   NT  G--         17/96
BA   29   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   29   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   29   CR         3   TR  7   CH 10   NT  C--          5/32
BA   29   CR     3+1/4   TR  5   CH  5   NT  C--         17/96
BA   29   CR     3+1/4   TR  6   CH  6   NT  C--         17/96
BA   29   CR     3+1/4   TR  7   CH 10   NT  G#--         5/32
BA   29   CR     3+1/2   TR  1   CH  1   NT  F'          41/96
BA   29   CR     3+1/2   TR  2   CH  2   NT  D'          41/96
BA   29   CR     3+1/2   TR  5   CH  5   NT  C-          17/96
BA   29   CR     3+1/2   TR  6   CH  6   NT  C-          17/96
BA   29   CR     3+1/2   TR  7   CH 10   NT  G#--         5/32
BA   29   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   29   CR     3+3/4   TR  5   CH  5   NT  C--         17/96
BA   29   CR     3+3/4   TR  6   CH  6   NT  C--         17/96
BA   29   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32

BA   30   CR         0   TR  1   CH  1   NT  E'          65/96
BA   30   CR         0   TR  2   CH  2   NT  G           65/96
BA   30   CR         0   TR  5   CH  5   NT  C--         17/96
BA   30   CR         0   TR  6   CH  6   NT  C--         17/96
BA   30   CR         0   TR  7   CH 10   NT  G#--         5/32
BA   30   CR         0   TR  7   CH 10   NT  C--          5/32
BA   30   CR       1/4   TR  5   CH  5   NT  C--         17/96
BA   30   CR       1/4   TR  6   CH  6   NT  C--         17/96
BA   30   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA   30   CR       1/2   TR  5   CH  5   NT  C-          17/96
BA   30   CR       1/2   TR  6   CH  6   NT  C-          17/96
BA   30   CR       1/2   TR  7   CH 10   NT  G#--         5/32
BA   30   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA   30   CR       3/4   TR  1   CH  1   NT  F'          65/96
BA   30   CR       3/4   TR  2   CH  2   NT  A           65/96
BA   30   CR       3/4   TR  5   CH  5   NT  C--         17/96
BA   30   CR       3/4   TR  6   CH  6   NT  C--         17/96
BA   30   CR       3/4   TR  7   CH 10   NT  Bb--         5/32
BA   30   CR         1   TR  5   CH  5   NT  G--         17/96
BA   30   CR         1   TR  6   CH  6   NT  G--         17/96
BA   30   CR         1   TR  7   CH 10   NT  G#--         5/32
BA   30   CR         1   TR  7   CH 10   NT  C--          5/32
BA   30   CR     1+1/4   TR  5   CH  5   NT  C--         17/96
BA   30   CR     1+1/4   TR  6   CH  6   NT  C--         17/96
BA   30   CR     1+1/4   TR  7   CH 10   NT  G#--         5/32
BA   30   CR     1+1/2   TR  1   CH  1   NT  G'          41/96
BA   30   CR     1+1/2   TR  2   CH  2   NT  B           41/96
BA   30   CR     1+1/2   TR  5   CH  5   NT  C-          17/96
BA   30   CR     1+1/2   TR  6   CH  6   NT  C-          17/96
BA   30   CR     1+1/2   TR  7   CH 10   NT  G#--         5/32
BA   30   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA   30   CR     1+3/4   TR  5   CH  5   NT  F#--        17/96
BA   30   CR     1+3/4   TR  6   CH  6   NT  F#--        17/96
BA   30   CR     1+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   30   CR     1+3/4   TR  7   CH 10   NT  C--          5/32
BA   30   CR         2   TR  1   CH  1   NT  G'          65/96
BA   30   CR         2   TR  2   CH  2   NT  C'          65/96
BA   30   CR         2   TR  5   CH  5   NT  C-          17/96
BA   30   CR         2   TR  6   CH  6   NT  C-          17/96
BA   30   CR         2   TR  7   CH 10   NT  G#--         5/32
BA   30   CR     2+1/4   TR  5   CH  5   NT  C--         17/96
BA   30   CR     2+1/4   TR  6   CH  6   NT  C--         17/96
BA   30   CR     2+1/4   TR  7   CH 10   NT  G#--         5/32
BA   30   CR     2+1/4   TR  7   CH 10   NT  C--          5/32
BA   30   CR     2+1/2   TR  5   CH  5   NT  F#--        17/96
BA   30   CR     2+1/2   TR  6   CH  6   NT  F#--        17/96
BA   30   CR     2+1/2   TR  7   CH 10   NT  G#--         5/32
BA   30   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA   30   CR     2+3/4   TR  1   CH  1   NT  E'          65/96
BA   30   CR     2+3/4   TR  2   CH  2   NT  G           65/96
BA   30   CR     2+3/4   TR  5   CH  5   NT  C-          17/96
BA   30   CR     2+3/4   TR  6   CH  6   NT  C-          17/96
BA   30   CR     2+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   30   CR     2+3/4   TR  7   CH 10   NT  C--          5/32
BA   30   CR         3   TR  5   CH  5   NT  G--         17/96
BA   30   CR         3   TR  6   CH  6   NT  G--         17/96
BA   30   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   30   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   30   CR         3   TR  7   CH 10   NT  C--          5/32
BA   30   CR     3+1/4   TR  5   CH  5   NT  C--         17/96
BA   30   CR     3+1/4   TR  6   CH  6   NT  C--         17/96
BA   30   CR     3+1/4   TR  7   CH 10   NT  G#--         5/32
BA   30   CR     3+1/2   TR  1   CH  1   NT  C'          41/96
BA   30   CR     3+1/2   TR  2   CH  2   NT  E           41/96
BA   30   CR     3+1/2   TR  5   CH  5   NT  C-          17/96
BA   30   CR     3+1/2   TR  6   CH  6   NT  C-          17/96
BA   30   CR     3+1/2   TR  7   CH 10   NT  G#--         5/32
BA   30   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   30   CR     3+3/4   TR  5   CH  5   NT  C--         17/96
BA   30   CR     3+3/4   TR  6   CH  6   NT  C--         17/96
BA   30   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32

BA   31   CR         0   TR  1   CH  1   NT  Bb        1+35/96
BA   31   CR         0   TR  2   CH  2   NT  F         1+35/96
BA   31   CR         0   TR  5   CH  5   NT  G--         17/96
BA   31   CR         0   TR  6   CH  6   NT  G--         17/96
BA   31   CR         0   TR  7   CH 10   NT  G#--         5/32
BA   31   CR         0   TR  7   CH 10   NT  C--          5/32
BA   31   CR       1/4   TR  5   CH  5   NT  G--         17/96
BA   31   CR       1/4   TR  6   CH  6   NT  G--         17/96
BA   31   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA   31   CR       1/2   TR  5   CH  5   NT  D-          17/96
BA   31   CR       1/2   TR  6   CH  6   NT  D-          17/96
BA   31   CR       1/2   TR  7   CH 10   NT  G#--         5/32
BA   31   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA   31   CR       3/4   TR  5   CH  5   NT  G--         17/96
BA   31   CR       3/4   TR  6   CH  6   NT  G--         17/96
BA   31   CR       3/4   TR  7   CH 10   NT  Bb--         5/32
BA   31   CR         1   TR  5   CH  5   NT  C#-         17/96
BA   31   CR         1   TR  6   CH  6   NT  C#-         17/96
BA   31   CR         1   TR  7   CH 10   NT  G#--         5/32
BA   31   CR         1   TR  7   CH 10   NT  C--          5/32
BA   31   CR     1+1/4   TR  5   CH  5   NT  G--         17/96
BA   31   CR     1+1/4   TR  6   CH  6   NT  G--         17/96
BA   31   CR     1+1/4   TR  7   CH 10   NT  G#--         5/32
BA   31   CR     1+1/2   TR  1   CH  1   NT  A            5/32
BA   31   CR     1+1/2   TR  2   CH  2   NT  F            5/32
BA   31   CR     1+1/2   TR  5   CH  5   NT  D-          17/96
BA   31   CR     1+1/2   TR  6   CH  6   NT  D-          17/96
BA   31   CR     1+1/2   TR  7   CH 10   NT  G#--         5/32
BA   31   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA   31   CR     1+3/4   TR  1   CH  1   NT  G            5/32
BA   31   CR     1+3/4   TR  2   CH  2   NT  F            5/32
BA   31   CR     1+3/4   TR  5   CH  5   NT  G--         17/96
BA   31   CR     1+3/4   TR  6   CH  6   NT  G--         17/96
BA   31   CR     1+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   31   CR     1+3/4   TR  7   CH 10   NT  C--          5/32
BA   31   CR         2   TR  1   CH  1   NT  A           65/96
BA   31   CR         2   TR  2   CH  2   NT  F           65/96
BA   31   CR         2   TR  5   CH  5   NT  D--         17/96
BA   31   CR         2   TR  6   CH  6   NT  D--         17/96
BA   31   CR         2   TR  7   CH 10   NT  G#--         5/32
BA   31   CR     2+1/4   TR  5   CH  5   NT  D--         17/96
BA   31   CR     2+1/4   TR  6   CH  6   NT  D--         17/96
BA   31   CR     2+1/4   TR  7   CH 10   NT  G#--         5/32
BA   31   CR     2+1/4   TR  7   CH 10   NT  C--          5/32
BA   31   CR     2+1/2   TR  5   CH  5   NT  A--         17/96
BA   31   CR     2+1/2   TR  6   CH  6   NT  A--         17/96
BA   31   CR     2+1/2   TR  7   CH 10   NT  G#--         5/32
BA   31   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA   31   CR     2+3/4   TR  1   CH  1   NT  G           65/96
BA   31   CR     2+3/4   TR  2   CH  2   NT  D           65/96
BA   31   CR     2+3/4   TR  5   CH  5   NT  D--         17/96
BA   31   CR     2+3/4   TR  6   CH  6   NT  D--         17/96
BA   31   CR     2+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   31   CR     2+3/4   TR  7   CH 10   NT  C--          5/32
BA   31   CR         3   TR  5   CH  5   NT  G#--        17/96
BA   31   CR         3   TR  6   CH  6   NT  G#--        17/96
BA   31   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   31   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   31   CR         3   TR  7   CH 10   NT  C--          5/32
BA   31   CR     3+1/4   TR  5   CH  5   NT  D--         17/96
BA   31   CR     3+1/4   TR  6   CH  6   NT  D--         17/96
BA   31   CR     3+1/4   TR  7   CH 10   NT  G#--         5/32
BA   31   CR     3+1/2   TR  1   CH  1   NT  F           41/96
BA   31   CR     3+1/2   TR  2   CH  2   NT  A-          41/96
BA   31   CR     3+1/2   TR  5   CH  5   NT  A--         17/96
BA   31   CR     3+1/2   TR  6   CH  6   NT  A--         17/96
BA   31   CR     3+1/2   TR  7   CH 10   NT  G#--         5/32
BA   31   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   31   CR     3+3/4   TR  5   CH  5   NT  D--         17/96
BA   31   CR     3+3/4   TR  6   CH  6   NT  D--         17/96
BA   31   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32

BA   32   CR         0   TR  1   CH  1   NT  G         3+49/96
BA   32   CR         0   TR  2   CH  2   NT  C         1+73/96
BA   32   CR         0   TR  5   CH  5   NT  F--         17/96
BA   32   CR         0   TR  6   CH  6   NT  F--         17/96
BA   32   CR         0   TR  7   CH 10   NT  G#--         5/32
BA   32   CR         0   TR  7   CH 10   NT  C--          5/32
BA   32   CR       1/4   TR  5   CH  5   NT  F--         17/96
BA   32   CR       1/4   TR  6   CH  6   NT  F--         17/96
BA   32   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA   32   CR       1/2   TR  5   CH  5   NT  C-          17/96
