format=1 tracks=9 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 160
BA    1   CR         0   TR  0   CH 16   Tempo 160
BA    1   CR         0   TR  0   CH 16   Tempo 160
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Tales of Symphonia - Dawn of the New World"
BA   87   CR         2   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   87   CR     2+1/4   TR  4   CH  4   NT  A            7/32
BA   87   CR     2+1/4   TR  8   CH 10   NT  C--          7/32   von=127
BA   87   CR     2+1/2   TR  3   CH  3   NT  D-          15/32
BA   87   CR     2+1/2   TR  4   CH  4   NT  F            7/32
BA   87   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   87   CR     2+3/4   TR  4   CH  4   NT  D            7/32
BA   87   CR         3   TR  3   CH  3   NT  D-          15/32
BA   87   CR         3   TR  4   CH  4   NT  A-           7/32
BA   87   CR         3   TR  8   CH 10   NT  F#--        31/32
BA   87   CR         3   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   87   CR         3   TR  8   CH 10   NT  E--         15/32   von=127
BA   87   CR     3+1/4   TR  4   CH  4   NT  F-           7/32
BA   87   CR     3+1/2   TR  3   CH  3   NT  D-          15/32
BA   87   CR     3+1/2   TR  4   CH  4   NT  D-           7/32
BA   87   CR     3+3/4   TR  4   CH  4   NT  A--          7/32

BA   88   CR         0   TR  3   CH  3   NT  D-          15/32
BA   88   CR         0   TR  4   CH  4   NT  F--          7/32
BA   88   CR         0   TR  6   CH  6   NT  F'        1+31/32
BA   88   CR         0   TR  8   CH 10   NT  F#--        31/32
BA   88   CR         0   TR  8   CH 10   NT  C--         15/32
BA   88   CR         0   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   88   CR       1/4   TR  4   CH  4   NT  A--          7/32
BA   88   CR       1/2   TR  3   CH  3   NT  D-          15/32
BA   88   CR       1/2   TR  4   CH  4   NT  D-           7/32
BA   88   CR       3/4   TR  4   CH  4   NT  F-           7/32
BA   88   CR         1   TR  3   CH  3   NT  D-          15/32
BA   88   CR         1   TR  4   CH  4   NT  A-           7/32
BA   88   CR         1   TR  8   CH 10   NT  F#--        31/32   von=127
BA   88   CR         1   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   88   CR         1   TR  8   CH 10   NT  E--         15/32   von=127
BA   88   CR     1+1/4   TR  4   CH  4   NT  D            7/32
BA   88   CR     1+1/2   TR  3   CH  3   NT  D-          15/32
BA   88   CR     1+1/2   TR  4   CH  4   NT  F            7/32
BA   88   CR     1+3/4   TR  4   CH  4   NT  A            7/32
BA   88   CR         2   TR  3   CH  3   NT  D-          15/32
BA   88   CR         2   TR  4   CH  4   NT  D'           7/32
BA   88   CR         2   TR  6   CH  6   NT  G'        1+31/32
BA   88   CR         2   TR  8   CH 10   NT  F#--        31/32
BA   88   CR         2   TR  8   CH 10   NT  C--          7/32
BA   88   CR         2   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   88   CR     2+1/4   TR  4   CH  4   NT  A            7/32
BA   88   CR     2+1/4   TR  8   CH 10   NT  C--          7/32   von=127
BA   88   CR     2+1/2   TR  3   CH  3   NT  D-          15/32
BA   88   CR     2+1/2   TR  4   CH  4   NT  F            7/32
BA   88   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   88   CR     2+1/2   TR  8   CH 10   NT  E--          7/32
BA   88   CR     2+3/4   TR  4   CH  4   NT  D            7/32
BA   88   CR     2+3/4   TR  8   CH 10   NT  E--          7/32
BA   88   CR         3   TR  3   CH  3   NT  D-          15/32
BA   88   CR         3   TR  4   CH  4   NT  A-           7/32
BA   88   CR         3   TR  8   CH 10   NT  F#--        31/32
BA   88   CR         3   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   88   CR         3   TR  8   CH 10   NT  E--          7/32   von=127
BA   88   CR     3+1/4   TR  4   CH  4   NT  F-           7/32
BA   88   CR     3+1/4   TR  8   CH 10   NT  C--          7/32
BA   88   CR     3+1/2   TR  3   CH  3   NT  D-          15/32
BA   88   CR     3+1/2   TR  4   CH  4   NT  D-           7/32
BA   88   CR     3+1/2   TR  8   CH 10   NT  C--          7/32
BA   88   CR     3+3/4   TR  4   CH  4   NT  A--          7/32
BA   88   CR     3+3/4   TR  8   CH 10   NT  C--          7/32

BA   89   CR         0   TR  3   CH  3   NT  C-          15/32
BA   89   CR         0   TR  4   CH  4   NT  C-           7/32   von=85
BA   89   CR         0   TR  7   CH  7   NT  E         3+31/32
BA   89   CR         0   TR  8   CH 10   NT  C#-         31/32
BA   89   CR         0   TR  8   CH 10   NT  C--         15/32
BA   89   CR       1/4   TR  4   CH  4   NT  E-           7/32
BA   89   CR       1/2   TR  3   CH  3   NT  C-          15/32
BA   89   CR       1/2   TR  4   CH  4   NT  G-           7/32
BA   89   CR       3/4   TR  4   CH  4   NT  E-           7/32
BA   89   CR         1   TR  3   CH  3   NT  C-          15/32
BA   89   CR         1   TR  4   CH  4   NT  G-           7/32
BA   89   CR         1   TR  8   CH 10   NT  Eb-         31/32
BA   89   CR         1   TR  8   CH 10   NT  E--         15/32
BA   89   CR     1+1/4   TR  4   CH  4   NT  C            7/32
BA   89   CR     1+1/2   TR  3   CH  3   NT  C-          15/32
BA   89   CR     1+1/2   TR  4   CH  4   NT  G-           7/32
BA   89   CR     1+3/4   TR  4   CH  4   NT  C            7/32
BA   89   CR         2   TR  3   CH  3   NT  C-          15/32
BA   89   CR         2   TR  4   CH  4   NT  E            7/32
BA   89   CR         2   TR  8   CH 10   NT  Eb-         31/32
BA   89   CR         2   TR  8   CH 10   NT  C--          7/32
BA   89   CR     2+1/4   TR  4   CH  4   NT  C            7/32
BA   89   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA   89   CR     2+1/2   TR  3   CH  3   NT  C-          15/32
BA   89   CR     2+1/2   TR  4   CH  4   NT  G            7/32
BA   89   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   89   CR     2+3/4   TR  4   CH  4   NT  E            7/32
BA   89   CR         3   TR  3   CH  3   NT  C-          15/32
BA   89   CR         3   TR  4   CH  4   NT  C            7/32
BA   89   CR         3   TR  8   CH 10   NT  Eb-         31/32
BA   89   CR         3   TR  8   CH 10   NT  E--         15/32
BA   89   CR     3+1/4   TR  4   CH  4   NT  G-           7/32
BA   89   CR     3+1/2   TR  3   CH  3   NT  C-          15/32
BA   89   CR     3+1/2   TR  4   CH  4   NT  E-           7/32
BA   89   CR     3+3/4   TR  4   CH  4   NT  C-           7/32

BA   90   CR         0   TR  3   CH  3   NT  D-          15/32
BA   90   CR         0   TR  4   CH  4   NT  D---         7/32
BA   90   CR         0   TR  7   CH  7   NT  F#        1+15/32
BA   90   CR         0   TR  8   CH 10   NT  C--         15/32
BA   90   CR         0   TR  8   CH 10   NT  Eb-         31/32
BA   90   CR       1/4   TR  4   CH  4   NT  F#---        7/32
BA   90   CR       1/2   TR  3   CH  3   NT  D-          15/32
BA   90   CR       1/2   TR  4   CH  4   NT  A---         7/32
BA   90   CR       3/4   TR  4   CH  4   NT  D--          7/32
BA   90   CR         1   TR  3   CH  3   NT  D-          15/32
BA   90   CR         1   TR  4   CH  4   NT  F#--         7/32
BA   90   CR         1   TR  8   CH 10   NT  E--         15/32
BA   90   CR         1   TR  8   CH 10   NT  Eb-         31/32
BA   90   CR     1+1/4   TR  4   CH  4   NT  A--          7/32
BA   90   CR     1+1/2   TR  3   CH  3   NT  D-          15/32
BA   90   CR     1+1/2   TR  4   CH  4   NT  D-           7/32
BA   90   CR     1+1/2   TR  7   CH  7   NT  G         1+15/32
BA   90   CR     1+3/4   TR  4   CH  4   NT  F#-          7/32
BA   90   CR         2   TR  3   CH  3   NT  D-          15/32
BA   90   CR         2   TR  4   CH  4   NT  A-           7/32
BA   90   CR         2   TR  8   CH 10   NT  Eb-         31/32
BA   90   CR         2   TR  8   CH 10   NT  C--          7/32
BA   90   CR     2+1/4   TR  4   CH  4   NT  D            7/32
BA   90   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA   90   CR     2+1/2   TR  3   CH  3   NT  D-          15/32
BA   90   CR     2+1/2   TR  4   CH  4   NT  F#           7/32
BA   90   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   90   CR     2+3/4   TR  4   CH  4   NT  D            7/32
BA   90   CR         3   TR  3   CH  3   NT  D-          15/32
BA   90   CR         3   TR  4   CH  4   NT  A-           7/32
BA   90   CR         3   TR  7   CH  7   NT  A           31/32
BA   90   CR         3   TR  8   CH 10   NT  Eb-         31/32
BA   90   CR         3   TR  8   CH 10   NT  E--         15/32
BA   90   CR     3+1/4   TR  4   CH  4   NT  F#-          7/32
BA   90   CR     3+1/2   TR  3   CH  3   NT  D-          15/32
BA   90   CR     3+1/2   TR  4   CH  4   NT  D-           7/32
BA   90   CR     3+3/4   TR  4   CH  4   NT  A--          7/32

BA   91   CR         0   TR  3   CH  3   NT  B--         15/32
BA   91   CR         0   TR  4   CH  4   NT  D---         7/32
BA   91   CR         0   TR  7   CH  7   NT  B         3+31/32
BA   91   CR         0   TR  8   CH 10   NT  Eb-         31/32
BA   91   CR         0   TR  8   CH 10   NT  C--         15/32
BA   91   CR       1/4   TR  4   CH  4   NT  F#---        7/32
BA   91   CR       1/2   TR  3   CH  3   NT  B--         15/32
BA   91   CR       1/2   TR  4   CH  4   NT  B---         7/32
BA   91   CR       3/4   TR  4   CH  4   NT  D--          7/32
BA   91   CR         1   TR  3   CH  3   NT  B--         15/32
BA   91   CR         1   TR  4   CH  4   NT  F#--         7/32
BA   91   CR         1   TR  8   CH 10   NT  Eb-         31/32
BA   91   CR         1   TR  8   CH 10   NT  E--         15/32
BA   91   CR     1+1/4   TR  4   CH  4   NT  B--          7/32
BA   91   CR     1+1/2   TR  3   CH  3   NT  B--         15/32
BA   91   CR     1+1/2   TR  4   CH  4   NT  D-           7/32
BA   91   CR     1+3/4   TR  4   CH  4   NT  F#-          7/32
BA   91   CR         2   TR  3   CH  3   NT  B--         15/32
BA   91   CR         2   TR  4   CH  4   NT  B-           7/32
BA   91   CR         2   TR  8   CH 10   NT  Eb-         31/32
BA   91   CR         2   TR  8   CH 10   NT  C--          7/32
BA   91   CR     2+1/4   TR  4   CH  4   NT  D            7/32
BA   91   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA   91   CR     2+1/2   TR  3   CH  3   NT  B--         15/32
BA   91   CR     2+1/2   TR  4   CH  4   NT  F#           7/32
BA   91   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   91   CR     2+3/4   TR  4   CH  4   NT  D            7/32
BA   91   CR         3   TR  3   CH  3   NT  B--         15/32
BA   91   CR         3   TR  4   CH  4   NT  B-           7/32
BA   91   CR         3   TR  8   CH 10   NT  Eb-         31/32
BA   91   CR         3   TR  8   CH 10   NT  E--         15/32
BA   91   CR     3+1/4   TR  4   CH  4   NT  F#-          7/32
BA   91   CR     3+1/2   TR  3   CH  3   NT  B--         15/32
BA   91   CR     3+1/2   TR  4   CH  4   NT  D-           7/32
BA   91   CR     3+3/4   TR  4   CH  4   NT  B--          7/32

BA   92   CR         0   TR  3   CH  3   NT  E-          15/32
BA   92   CR         0   TR  4   CH  4   NT  B----        7/32
BA   92   CR         0   TR  7   CH  7   NT  A         1+15/32
BA   92   CR         0   TR  8   CH 10   NT  Eb-         31/32
BA   92   CR         0   TR  8   CH 10   NT  C--         15/32
BA   92   CR       1/4   TR  4   CH  4   NT  E---         7/32
BA   92   CR       1/2   TR  3   CH  3   NT  E-          15/32
BA   92   CR       1/2   TR  4   CH  4   NT  G---         7/32
BA   92   CR       3/4   TR  4   CH  4   NT  B---         7/32
BA   92   CR         1   TR  3   CH  3   NT  E-          15/32
BA   92   CR         1   TR  4   CH  4   NT  E--          7/32
BA   92   CR         1   TR  8   CH 10   NT  Eb-         31/32
BA   92   CR         1   TR  8   CH 10   NT  E--         15/32
BA   92   CR     1+1/4   TR  4   CH  4   NT  G--          7/32
BA   92   CR     1+1/2   TR  3   CH  3   NT  E-          15/32
BA   92   CR     1+1/2   TR  4   CH  4   NT  B--          7/32
BA   92   CR     1+1/2   TR  7   CH  7   NT  B         2+15/32
BA   92   CR     1+3/4   TR  4   CH  4   NT  E-           7/32
BA   92   CR         2   TR  3   CH  3   NT  E-          15/32
BA   92   CR         2   TR  4   CH  4   NT  G-           7/32
BA   92   CR         2   TR  8   CH 10   NT  Eb-         31/32
BA   92   CR         2   TR  8   CH 10   NT  C--          7/32
BA   92   CR     2+1/4   TR  4   CH  4   NT  B-           7/32
BA   92   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA   92   CR     2+1/2   TR  3   CH  3   NT  E-          15/32
BA   92   CR     2+1/2   TR  4   CH  4   NT  E            7/32
BA   92   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   92   CR     2+3/4   TR  4   CH  4   NT  B-           7/32
BA   92   CR         3   TR  3   CH  3   NT  E-          15/32
BA   92   CR         3   TR  4   CH  4   NT  G-           7/32
BA   92   CR         3   TR  8   CH 10   NT  Eb-         31/32
BA   92   CR         3   TR  8   CH 10   NT  E--         15/32
BA   92   CR     3+1/4   TR  4   CH  4   NT  E-           7/32
BA   92   CR     3+1/2   TR  3   CH  3   NT  E-          15/32
BA   92   CR     3+1/2   TR  4   CH  4   NT  B--          7/32
BA   92   CR     3+3/4   TR  4   CH  4   NT  G--          7/32

BA   93   CR         0   TR  3   CH  3   NT  C-          15/32
BA   93   CR         0   TR  4   CH  4   NT  E---         7/32
BA   93   CR         0   TR  7   CH  7   NT  E         3+31/32
BA   93   CR         0   TR  8   CH 10   NT  C#-         31/32
BA   93   CR         0   TR  8   CH 10   NT  C--         15/32
BA   93   CR       1/4   TR  4   CH  4   NT  G---         7/32
BA   93   CR       1/2   TR  3   CH  3   NT  C-          15/32
BA   93   CR       1/2   TR  4   CH  4   NT  C--          7/32
BA   93   CR       3/4   TR  4   CH  4   NT  E--          7/32
BA   93   CR         1   TR  3   CH  3   NT  C-          15/32
BA   93   CR         1   TR  4   CH  4   NT  G--          7/32
BA   93   CR         1   TR  8   CH 10   NT  Eb-         31/32
BA   93   CR         1   TR  8   CH 10   NT  E--         15/32
BA   93   CR     1+1/4   TR  4   CH  4   NT  C-           7/32
BA   93   CR     1+1/2   TR  3   CH  3   NT  C-          15/32
BA   93   CR     1+1/2   TR  4   CH  4   NT  E-           7/32
BA   93   CR     1+3/4   TR  4   CH  4   NT  G-           7/32
BA   93   CR         2   TR  3   CH  3   NT  C-          15/32
BA   93   CR         2   TR  4   CH  4   NT  C            7/32
BA   93   CR         2   TR  8   CH 10   NT  C--          7/32
BA   93   CR         2   TR  8   CH 10   NT  Eb-         31/32
BA   93   CR     2+1/4   TR  4   CH  4   NT  E            7/32
BA   93   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA   93   CR     2+1/2   TR  3   CH  3   NT  C-          15/32
BA   93   CR     2+1/2   TR  4   CH  4   NT  G            7/32
BA   93   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   93   CR     2+3/4   TR  4   CH  4   NT  E            7/32
BA   93   CR         3   TR  3   CH  3   NT  C-          15/32
BA   93   CR         3   TR  4   CH  4   NT  C            7/32
BA   93   CR         3   TR  8   CH 10   NT  Eb-         31/32
BA   93   CR         3   TR  8   CH 10   NT  E--         15/32
BA   93   CR     3+1/4   TR  4   CH  4   NT  G-           7/32
BA   93   CR     3+1/2   TR  3   CH  3   NT  C-          15/32
BA   93   CR     3+1/2   TR  4   CH  4   NT  E-           7/32
BA   93   CR     3+3/4   TR  4   CH  4   NT  C-           7/32

BA   94   CR         0   TR  3   CH  3   NT  D-          15/32
BA   94   CR         0   TR  4   CH  4   NT  D---         7/32
BA   94   CR         0   TR  7   CH  7   NT  F#        1+15/32
BA   94   CR         0   TR  8   CH 10   NT  Eb-         31/32
BA   94   CR         0   TR  8   CH 10   NT  C--         15/32
BA   94   CR       1/4   TR  4   CH  4   NT  F#---        7/32
BA   94   CR       1/2   TR  3   CH  3   NT  D-          15/32
BA   94   CR       1/2   TR  4   CH  4   NT  A---         7/32
BA   94   CR       3/4   TR  4   CH  4   NT  D--          7/32
BA   94   CR         1   TR  3   CH  3   NT  D-          15/32
BA   94   CR         1   TR  4   CH  4   NT  F#--         7/32
BA   94   CR         1   TR  8   CH 10   NT  Eb-         31/32
BA   94   CR         1   TR  8   CH 10   NT  E--         15/32
BA   94   CR     1+1/4   TR  4   CH  4   NT  A--          7/32
BA   94   CR     1+1/2   TR  3   CH  3   NT  D-          15/32
BA   94   CR     1+1/2   TR  4   CH  4   NT  D-           7/32
BA   94   CR     1+1/2   TR  7   CH  7   NT  G         1+15/32
BA   94   CR     1+3/4   TR  4   CH  4   NT  F#-          7/32
BA   94   CR         2   TR  3   CH  3   NT  D-          15/32
BA   94   CR         2   TR  4   CH  4   NT  A-           7/32
BA   94   CR         2   TR  8   CH 10   NT  Eb-         31/32
BA   94   CR         2   TR  8   CH 10   NT  C--          7/32
BA   94   CR     2+1/4   TR  4   CH  4   NT  D            7/32
BA   94   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA   94   CR     2+1/2   TR  3   CH  3   NT  D-          15/32
BA   94   CR     2+1/2   TR  4   CH  4   NT  F#           7/32
BA   94   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   94   CR     2+3/4   TR  4   CH  4   NT  D            7/32
BA   94   CR         3   TR  3   CH  3   NT  D-          15/32
BA   94   CR         3   TR  4   CH  4   NT  A-           7/32
BA   94   CR         3   TR  7   CH  7   NT  A           31/32
BA   94   CR         3   TR  8   CH 10   NT  Eb-         31/32
BA   94   CR         3   TR  8   CH 10   NT  E--         15/32
BA   94   CR     3+1/4   TR  4   CH  4   NT  F#-          7/32
BA   94   CR     3+1/2   TR  3   CH  3   NT  D-          15/32
BA   94   CR     3+1/2   TR  4   CH  4   NT  D-           7/32
BA   94   CR     3+3/4   TR  4   CH  4   NT  A--          7/32

BA   95   CR         0   TR  3   CH  3   NT  B--         15/32
BA   95   CR         0   TR  4   CH  4   NT  D---         7/32
BA   95   CR         0   TR  7   CH  7   NT  B         3+31/32
